# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
NGC1326_Z_450px                                   ,450.00000000,450.00000000,4.92708661,0.77781746,0.20807704,0.26986566,226.50071421,226.50109206,226.92796588,227.04959901,227.46791717,227.65374087,228.25848159,227.32664731,23.85758666,18.23094229,111.36509659,14.86004005,24.82501112,2.57981912,57.88025881,227.02781993,227.16681245,8.14668909,33.42108625,3.38006573,0.82707465,155.43525819,151447.29687500,5.88590250,10.36288703,16.26589378,24.36184411,34.74562579,47.28247761,61.11177254,79.62996790,109.85859720,81.47349552,0.88559578,0.49993391,0.09711710,0.00000178,0.04460432,0.02270805,0.13382888,0.06379299,0.85337262,0.07375204,0.20649009,0.71953104,-2.73217235,1.56986034,0.32784637,0.18970191,0.43372152,0.90068337,0.00000000,
NGC1336_F378_450px                                ,450.00000000,450.00000000,7.17758144,0.77781746,0.00281206,0.01657201,226.50142757,225.50014387,228.04129408,225.45964071,226.20978433,226.94152033,226.71513871,229.14857447,10.98244004,9.07089075,154.07062939,0.00360912,86.47484807,3.65665683,11.09512078,225.93235665,226.36477425,0.00204961,117.65477556,4.47224309,0.83347487,149.06482040,335.67929077,9.17319256,16.83547061,25.56239648,37.19486833,50.16574091,65.24097264,80.83648407,95.21678969,122.26376435,89.84434750,0.75248827,0.38689053,0.99145652,0.00004937,0.22561335,0.04579438,0.80475353,0.70942511,1.71451977,0.08620732,0.73351115,0.60126461,-1.04044365,1.59873536,0.57414804,0.56425760,1.22217412,4.71343169,0.00000000,
NGC1336_F395_450px                                ,450.00000000,450.00000000,6.26397240,0.77781746,0.00233610,0.02350062,220.49978569,216.50042590,218.97889109,214.81119615,226.21638598,226.99008151,225.25714249,229.14130987,20.79207403,11.26615571,50.14499061,0.03188955,34.75807798,0.58429524,3004.36608040,225.99999685,227.00000054,0.00500590,58.05275598,3.66583517,1.00000008,68.87684891,388.08413696,17.22248582,24.63891934,26.46042070,34.64660065,47.93072755,65.97893637,85.73814623,109.17150122,127.68044999,84.58678986,0.64648763,0.42551038,0.93698078,0.00006054,0.35646374,0.03225119,0.71069347,0.79494159,2.68720386,0.06408966,0.76635564,0.57549096,-0.68514184,1.56341602,0.59679449,0.62035204,0.50108649,5.84184241,0.00000000,
NGC1336_F410_450px                                ,450.00000000,450.00000000,6.09939880,0.77781746,0.00609505,0.05889245,227.50008385,225.50013168,226.58290363,226.12351920,226.27642640,226.86193558,226.80792620,237.74482476,20.00158207,17.69129384,124.51839889,0.00134664,145.99995824,29.29197932,123.58183552,226.49979318,225.87933548,0.00011645,636.39195504,20.99722706,1.00000502,46.63527040,1353.85400391,7.23356680,14.97714426,21.88602917,32.03248930,44.22158053,58.31103156,75.48445035,90.18001758,115.33187771,74.94190352,0.77968130,0.41631510,0.91259262,0.00004350,0.27248612,0.02826375,0.50090827,0.68790480,1.47978322,0.06298115,0.73122313,0.60761663,-1.34615998,1.57926491,0.50340147,0.50869763,2.19787269,5.11202094,32.00000000,
NGC1336_F430_450px                                ,450.00000000,450.00000000,6.69810150,0.77781746,0.00693462,0.06303827,226.50128733,225.50024119,226.38116892,225.98999797,226.34343086,226.88349501,225.73154280,227.21590928,19.41406596,17.23893643,120.42267624,0.00578699,156.99999965,5.91797705,7.24158037,225.77978427,226.46601911,0.00621150,133.61973409,6.07195862,0.99591604,116.74189123,1762.11169434,7.24406553,15.25154711,22.21975309,32.83458818,45.46055634,60.47213714,77.75986963,92.74309282,123.38328206,90.80725948,0.78396767,0.43362157,0.96282472,0.00003577,0.25094150,0.03191854,0.45264167,0.69507745,0.55532111,0.08612670,0.64880645,0.62638740,-1.47892537,1.60614069,0.49986979,0.48668447,0.80217124,4.18372828,8.00000000,
NGC1336_F515_450px                                ,450.00000000,450.00000000,5.81229158,0.77781746,0.01425975,0.06643112,226.50127707,225.50046025,226.17681795,226.20352834,226.34286271,226.92594403,227.83763758,230.28190713,22.82610766,19.43167114,117.12893509,0.01236800,159.08588697,6.54199248,5.54812991,225.79622707,226.57930452,0.01939582,104.96955842,6.23106593,0.98646261,115.89306512,3674.70410156,6.32544284,13.18766301,20.33877393,28.36732749,39.40805610,53.00230559,70.16985932,88.03178499,116.47723794,94.46640441,0.82447167,0.47065605,0.81471486,0.00001808,0.21693425,0.03219933,0.21621827,0.53465558,0.81968243,0.10720725,0.56948357,0.69522077,-2.09143450,1.58955889,0.38889877,0.35196502,0.68544675,2.15502098,8.00000000,
NGC1336_F660_450px                                ,450.00000000,450.00000000,4.66759594,0.77781746,0.00419485,0.02231729,226.50078868,225.50065283,226.14012599,225.96736814,226.36386879,226.90091371,227.73062147,225.23451345,23.92438071,19.95455522,116.70951487,0.01074135,177.99998070,7.51815568,6.93996724,225.77022259,226.48024454,0.02325377,99.13151940,6.44995759,0.98289497,118.36493760,4100.95507812,5.99791941,12.66637221,19.99953075,28.06935337,39.28827415,52.79607673,70.41353740,89.96623940,128.04380109,94.69416179,0.85142732,0.51309561,0.42383776,0.00000544,0.23551162,0.03508818,0.16044337,0.25952286,0.62288014,0.10337131,0.42671236,0.76658834,-2.72839269,1.58800362,0.24378322,0.20076845,0.47824928,1.67705068,8.00000000,
NGC1336_F861_450px                                ,450.00000000,450.00000000,3.60675884,0.77781746,0.01317366,0.08284031,226.50051242,225.50078340,226.43784423,225.89885494,226.33596160,226.87538992,223.17101724,227.77917722,23.58463415,19.76002759,115.15108055,0.02824230,164.99999634,7.48913210,6.63599783,225.84474230,226.33969633,0.00795042,318.08167958,9.59253134,0.91763417,117.80981208,9467.28613281,5.64246112,11.84388569,19.17612155,26.76072568,37.40786214,50.25512280,66.67267307,88.13760547,122.48608834,91.37971333,0.87166704,0.51512388,0.55091744,0.00000875,0.20886594,0.03028933,0.16300335,0.34874450,0.44098875,0.10256076,0.49172625,0.74098349,-2.80096572,1.58491578,0.28737571,0.21140927,0.87521593,1.52766891,32.00000000,
NGC1336_G_450px                                   ,450.00000000,450.00000000,7.35702669,0.77781746,0.03363809,0.21858217,227.50010537,224.50148721,224.97194745,225.99783846,226.33106145,226.90048255,229.34183276,220.20228338,24.71727328,21.02200141,136.70538940,0.21674577,80.64093309,4.84683957,5.04804851,225.84829891,226.38677743,0.04632787,166.60510083,7.89390811,1.00076939,29.10976951,20128.60156250,6.25936803,13.02315569,20.07188455,26.96846463,37.60153550,50.60671509,67.22671143,83.29004100,117.36175379,86.74675866,0.80587684,0.49432101,0.62552411,0.00001086,0.22280454,0.03183132,0.19494011,0.39023815,3.38663573,0.09003813,0.51327615,0.72142169,-2.67015191,1.59071801,0.33180835,0.30660664,0.52108213,2.69803298,8.00000000,
NGC1336_I_450px                                   ,450.00000000,450.00000000,5.19200905,0.77781746,0.06281193,0.20782958,226.50064036,225.50084418,226.18624505,226.24397852,226.36453982,226.93820058,224.70927618,225.18372628,23.92085022,19.85407439,115.40761159,0.16497428,144.33803174,6.81684280,6.01118216,225.79987562,226.51958014,0.17367789,127.38463720,6.91101605,0.90363262,111.57793733,42804.24218750,5.88222536,12.44732791,19.93077839,27.98630721,39.04348222,52.55026413,69.92392798,90.25437455,128.20672138,94.73162230,0.86039213,0.51636225,0.38063897,0.00000486,0.22282099,0.03446217,0.17918465,0.23321986,0.85177828,0.10383641,0.40704191,0.76241947,-2.77200115,1.57423007,0.21080318,0.19383230,1.13599840,1.60334256,0.00000000,
NGC1336_R_450px                                   ,450.00000000,450.00000000,5.36516391,0.77781746,0.05804447,0.19960253,226.50097128,225.50061158,226.12157683,226.11275931,226.36284954,226.88932384,225.80976486,226.83246281,23.98130651,20.02018178,117.88565443,0.13412130,151.79924282,6.75905902,5.99162364,225.78975135,226.47058345,0.14776825,130.95137580,6.83056004,0.89283346,112.35822844,37733.76562500,6.09269531,12.79278915,20.14418127,28.22266244,39.47429980,53.03357670,70.66680973,89.78220097,126.24114107,94.33999023,0.84622501,0.50488648,0.39631578,0.00000529,0.22816984,0.03731101,0.17871586,0.24755443,0.76339206,0.10045630,0.38703369,0.75403029,-2.75947801,1.57558414,0.24721284,0.19483559,0.94022308,1.16959906,0.00000000,
NGC1336_U_450px                                   ,450.00000000,450.00000000,7.14003275,0.77781746,0.00528588,0.02258528,226.50150946,224.50143163,226.46360653,225.45832066,226.29892449,226.72585382,225.16936466,229.69835455,17.48928762,16.17523015,133.11519892,0.00191633,121.99999914,5.86782294,13.01490914,225.99999911,225.99999835,0.00386581,84.81285996,4.16199005,0.99997232,136.49338828,403.70507812,7.15905896,14.54335334,20.22772222,28.88904920,39.94964673,51.09412906,65.00507228,79.88165169,95.37428624,66.74843279,0.73978248,0.37791836,0.97068683,0.00005594,0.23105260,0.03252643,0.58785233,0.68056241,1.43469948,0.06017948,0.79334620,0.60303612,-1.50944182,1.57334786,0.54710963,0.59464993,1.33903484,4.28799296,0.00000000,
NGC1336_Z_450px                                   ,450.00000000,450.00000000,4.92708661,0.77781746,0.05835648,0.21320915,226.50035088,225.50073612,226.10946274,226.02451548,226.32529279,226.86752562,225.80103003,224.70198433,22.89621473,19.11316267,116.00034231,0.13675042,132.60592728,6.65931517,5.53921164,225.77967972,226.39538390,0.08684822,156.83768708,7.67508842,0.89839166,112.62598525,30473.97851562,5.60155862,11.86643426,19.24692933,26.97111516,37.74682132,50.76491095,67.70549952,88.54332327,124.92217310,93.68258213,0.87283558,0.51975915,0.48168608,0.00000700,0.21112642,0.02992423,0.16337102,0.30090990,0.69763046,0.10896321,0.45543560,0.74967585,-2.79885567,1.58543329,0.23419188,0.18854664,0.70502485,1.62815599,0.00000000,
NGC1369_ESO358-34_F378_450px                      ,450.00000000,450.00000000,5.60040578,0.77781746,0.00137453,0.01577073,225.50048907,225.50070073,226.15244218,226.25409566,226.34953531,226.36973765,229.25255067,228.65723308,14.59377040,12.55386753,96.71859489,0.00167834,91.99998990,3.14714737,22.89357509,225.99999262,225.99999398,0.00075997,153.11143985,3.78557176,0.99987101,95.58892352,147.62263489,9.70230324,18.72103241,27.60180058,36.05958910,43.14642923,49.65395591,57.40604698,65.85417953,76.77680285,69.42119608,0.54625355,0.25028516,1.05391063,0.00010682,0.18764685,0.00724056,0.86205710,0.73953177,1.43517637,0.02991499,0.85571219,0.54415871,-0.39617130,1.58115180,0.66679395,0.76482966,-0.13830395,3.85083277,32.00000000,
NGC1369_ESO358-34_F395_450px                      ,450.00000000,450.00000000,5.76828477,0.77781746,0.00208502,0.02255379,224.50081146,224.50031672,225.03778083,225.19727128,225.92540245,226.54802390,223.25921859,228.11117945,3.93053210,3.62563535,95.24627624,0.00155383,105.99998906,3.19703576,21.40313746,224.60637094,224.63569139,0.00166012,49.17175628,3.34617645,1.00000149,93.97041417,186.23587036,10.50948662,20.51654523,30.22776378,38.55024668,46.25172629,54.08819520,63.32707362,73.98185334,88.51381434,61.90804705,0.55702097,0.28188311,1.03067982,0.00012109,0.21799124,0.00766365,0.89594923,0.76526735,1.42117093,0.02494030,0.92580323,0.53459655,-0.28491308,1.53176234,0.66790992,0.79017921,1.11222459,7.70902606,0.00000000,
NGC1369_ESO358-34_F410_450px                      ,450.00000000,450.00000000,7.43354759,0.77781746,0.00746120,0.05582155,225.50106096,224.50059261,226.20537583,225.00109496,225.96833008,226.49978655,227.32826101,221.23311402,9.89519579,8.48805042,95.88225595,0.00739948,100.99999469,2.96958519,19.97018939,225.99999912,225.99999931,0.00463189,127.74322595,3.51370353,0.99622746,103.27629065,725.53564453,10.63838264,20.11120886,29.39706375,37.90078826,45.49697191,52.63992468,60.47783910,70.07568974,83.72115624,81.84308604,0.54212920,0.26485272,1.08046425,0.00007693,0.17024588,0.01135545,0.75014633,0.72217095,1.05572536,0.04373197,0.82625375,0.55816774,-0.53254927,1.57098808,0.59204175,0.71386517,0.26993380,3.27757819,0.00000000,
NGC1369_ESO358-34_F430_450px                      ,450.00000000,450.00000000,6.87676666,0.77781746,0.00769181,0.05824265,225.50044612,225.50012965,226.08377461,225.40725197,225.89035679,226.60336049,231.17318149,226.35143377,16.30517606,13.01545252,96.83744394,0.00543150,137.99997575,4.01113078,22.04806972,225.59163063,226.31800448,0.00877834,100.48306964,3.20575483,0.95915124,94.98531145,996.32391357,10.71203379,21.42775771,31.45132821,40.58655457,48.72575562,56.75573626,66.84738096,78.86410684,103.26437918,88.00965422,0.56590266,0.32619196,1.00021399,0.00005845,0.25344514,0.01263194,0.68937252,0.70294346,0.67114934,0.04631060,0.77596959,0.56537637,-0.69659187,1.58102655,0.55572995,0.69536194,-1.17718606,5.84621722,8.00000000,
NGC1369_ESO358-34_F515_450px                      ,450.00000000,450.00000000,6.77297724,0.77781746,0.00959260,0.06204131,225.50015448,225.50025207,225.54022682,225.45340924,225.98849486,226.41046287,228.74362258,222.30650091,25.61642916,19.31488008,115.14650807,0.01281744,134.99996731,4.26147505,25.73740120,226.00000386,225.99999293,0.01914187,99.38298996,3.52369294,0.97510999,98.38860666,2225.27661133,10.16682959,20.47476816,30.37092336,39.20774546,46.96030948,54.59739324,63.68014234,75.70632763,92.78081439,92.57632636,0.56791319,0.29572723,0.93876178,0.00002788,0.14588337,0.01606634,0.58120812,0.56511298,0.06658775,0.05694335,0.58407654,0.64537656,-1.23801721,1.60323773,0.44193106,0.58243270,0.04634013,3.15120515,0.00000000,
NGC1369_ESO358-34_F660_450px                      ,450.00000000,450.00000000,6.69062255,0.77781746,0.00282224,0.01964090,225.50021627,225.50028347,225.72853844,225.46982733,226.09156168,226.34479237,222.69878146,218.67915271,29.37733990,23.04691545,110.92434594,0.00228563,144.99995596,35.57179628,335.17632081,225.51513023,225.57232643,0.00019713,636.39547604,20.99451864,1.00002123,0.92776777,2673.34375000,9.94590497,20.17586723,29.85596874,38.43914274,46.28138176,53.90357149,62.91057718,74.94665784,93.32023948,93.88457157,0.56992006,0.30456953,0.49915775,0.00000735,0.13735560,0.03822272,0.76159292,0.37813412,0.24534862,0.06674639,0.33675503,0.75833945,-1.05012858,1.57836149,0.28902489,0.40785175,0.48505832,1.55383930,32.00000000,
NGC1369_ESO358-34_F861_450px                      ,450.00000000,450.00000000,4.44853909,0.77781746,0.00621427,0.08468004,225.50029482,225.50052971,225.68492475,225.65541019,226.06474060,226.42340145,224.76632106,225.42210948,30.37165557,24.07948621,110.19288572,0.02601988,147.99995862,5.07781958,33.92444160,225.71149340,225.98782282,0.02260839,190.00350324,4.80229191,0.72752567,96.26723585,6322.67529297,9.57889904,19.76283262,29.52636588,38.03165754,45.82551884,53.30880384,62.13615248,73.61892397,90.92522564,90.76053742,0.57114027,0.29757700,0.59356218,0.00001339,0.14320005,0.01542574,0.79175583,0.33514719,0.26552288,0.04868880,0.42931107,0.68038057,-1.55635498,1.58811794,0.35189486,0.46468064,0.33953805,1.57087937,32.00000000,
NGC1369_ESO358-34_G_450px                         ,450.00000000,450.00000000,6.58098177,0.77781746,0.05667404,0.19240256,225.50028878,225.50018350,225.82507602,225.47104572,226.12040200,226.34677070,221.81993927,222.64198955,25.82342974,19.52404780,114.06622343,0.06904552,137.99999417,4.25569596,26.85721384,225.99999774,225.99999246,0.08372211,111.56925301,3.79137120,1.00041492,2.47528840,12051.28906250,10.03829666,20.21814086,29.85300840,38.36325699,46.19881376,53.68344309,62.63335457,74.20763071,91.84504533,93.52066670,0.56470735,0.29842491,0.77523397,0.00001596,0.14550162,0.01642795,0.60583782,0.51992701,0.34868405,0.05600269,0.50910429,0.70071833,-1.33677748,1.59430098,0.36497224,0.50488937,-0.03368664,1.64540725,0.00000000,
NGC1369_ESO358-34_I_450px                         ,450.00000000,450.00000000,5.05852174,0.77781746,0.03052287,0.19363762,225.50035982,225.50014975,225.81643431,225.47076331,226.07512241,226.34948969,227.13878523,223.27665916,29.68199427,23.35112702,111.23818813,0.03790219,154.99997126,12.80813041,167.88837514,226.00000104,225.99999838,0.13201210,147.49092699,4.15269726,0.89617080,97.39610242,27777.19335938,9.78979804,20.10348156,29.89062588,38.52578718,46.43923619,54.03793856,63.20186849,75.39360491,94.58098847,92.24773367,0.57406323,0.30891878,0.47284125,0.00000697,0.07671846,0.01631076,0.77904197,0.29226795,0.34411428,0.05566539,0.36191446,0.74538383,-1.80666577,1.57273645,0.31492501,0.39922739,0.58514115,1.63913490,0.00000000,
NGC1369_ESO358-34_R_450px                         ,450.00000000,450.00000000,5.43930855,0.77781746,0.03571591,0.18209235,225.50033339,225.50028548,225.79323862,225.49380816,226.08655292,226.34390087,225.75199489,222.64743071,28.33252247,21.78067458,112.30304514,0.01906810,151.99996676,35.14928976,335.80899581,225.51074701,225.58896062,0.00430580,372.67285689,20.83187351,0.84102380,91.74039353,24056.84570312,9.95261900,20.35248213,30.16578874,38.93703085,46.87422370,54.55588060,63.85519724,76.18693175,95.04095815,93.78996443,0.57326310,0.30697672,0.48217789,0.00000757,0.09916349,0.00989787,0.75318747,0.29897032,0.31237546,0.05331699,0.37886803,0.73767543,-1.80654364,1.57639951,0.31185486,0.41499015,0.51116638,1.55413231,40.00000000,
NGC1369_ESO358-34_U_450px                         ,450.00000000,450.00000000,7.18248254,0.77781746,0.00227194,0.02114944,226.50093724,224.50043612,226.48338696,225.32946563,225.89449613,226.28541567,230.45162898,224.10470429,5.55905310,4.71522813,94.14011287,0.06054896,10.82395211,0.49999996,11457002780029.73242188,225.99999968,226.00000606,0.00309646,86.60687952,2.77904210,0.79333865,100.96162491,188.68206787,9.06772144,17.14550795,25.12115379,32.50032336,39.11053228,45.46265597,52.27528095,58.95571206,67.29609437,77.56885744,0.53637553,0.23569613,0.98942078,0.00011208,0.27018320,0.00646945,0.84472730,0.72414406,1.06900538,0.03299296,0.82803971,0.54071885,-0.29959010,1.59482608,0.63375985,0.77958685,-1.17570027,5.38399480,0.00000000,
NGC1369_ESO358-34_Z_450px                         ,450.00000000,450.00000000,5.63437603,0.77781746,0.04916472,0.21882336,225.50033329,225.50049001,225.92140360,226.06185122,226.01883342,226.38400327,224.73286347,226.20431945,28.83638320,22.42286966,111.47111368,0.01724711,145.99999670,37.28471955,328.41184665,225.50595646,225.57789338,0.00367115,355.55474540,20.88589182,0.92217165,87.33302878,20482.98242188,9.78739647,19.98809979,29.75891705,38.53062831,46.33477047,53.96319566,63.11441511,75.24813023,93.33079977,94.57229837,0.57572420,0.30411797,0.58549790,0.00001068,0.14429457,0.01920629,0.76427614,0.41540347,0.74200497,0.06007653,0.39863159,0.72689460,-1.47313328,1.57504591,0.35649028,0.44355845,0.30900353,1.40528342,40.00000000,
NGC1381_F378_450px                                ,450.00000000,450.00000000,7.03733024,0.77781746,0.00056573,0.00909993,224.50143519,225.50015440,225.52720493,225.75847575,225.79619647,226.19267232,226.95500004,225.17989288,33.63200512,13.39765323,48.13041796,0.05143847,38.63015402,2.50989749,4.40313597,225.27659995,225.64117131,0.03844533,37.40811489,3.25488457,0.53573987,47.89196374,499.31756592,7.08363092,12.63715302,18.70706300,25.63881223,33.76521614,43.59392127,56.12046930,73.21483002,99.38189003,79.76331250,0.76294981,0.46883772,0.47623088,0.00001822,0.17045025,0.01238511,0.78255844,0.37512152,1.32616925,0.07216307,0.45778236,0.74965817,-2.13021710,1.58511360,0.41545391,0.40547217,0.72124966,1.42660141,0.00000000,
NGC1381_F395_450px                                ,450.00000000,450.00000000,6.12808132,0.77781746,0.00074674,0.01487473,224.50152050,225.50014762,225.45256545,225.75597944,225.81905052,226.14601923,224.81352536,226.74966975,32.58254622,13.07709148,48.27901149,0.06086222,35.68370398,2.35920132,4.83136100,225.31049606,225.64645257,0.03844891,38.68852581,3.29074544,0.52249885,48.87963973,494.52813721,6.71630190,11.90220305,17.71556049,24.00293340,31.43920146,40.32412271,51.68865749,65.96586202,86.51021359,75.52207408,0.74369189,0.43959588,0.59022556,0.00003008,0.20034893,0.01270824,0.78353356,0.44077877,1.30406045,0.05880236,0.59483060,0.71733789,-1.94267616,1.59323692,0.42804256,0.45706312,0.55710371,1.38963781,0.00000000,
NGC1381_F410_450px                                ,450.00000000,450.00000000,7.50230073,0.77781746,0.00517241,0.03465509,224.50148646,225.49997211,225.22961516,225.34856664,225.79465042,226.18922905,224.64091142,225.84436598,35.44353503,13.26012179,48.39848977,0.00740778,156.99995535,29.70159755,99.85304902,224.87076845,225.44109823,0.00423425,201.24427225,20.99768560,0.53237782,47.06210521,2390.74243164,7.19109158,12.48598945,18.49774766,25.28968020,33.17206122,42.68878932,54.71679060,70.73357823,95.31604607,80.78260057,0.75320266,0.45839356,0.43719875,0.00001449,0.12485893,0.01425130,0.70436940,0.35854170,0.92062348,0.08541573,0.37199936,0.77403169,-2.23086258,1.59236635,0.44569399,0.36703575,0.71178994,1.67874103,40.00000000,
NGC1381_F430_450px                                ,450.00000000,450.00000000,5.66028936,0.77781746,0.00458217,0.03725540,224.50158915,225.50003291,225.86761012,226.21969012,225.82524498,226.20183547,227.35059760,225.87846847,34.95571052,12.92569587,48.49245594,0.38151286,36.91429397,2.45103693,4.16149372,225.36431459,225.71348350,0.26693562,35.60772711,3.26093395,0.53750690,48.65395680,3117.81152344,6.83087071,12.32813862,18.24902263,24.85423954,32.57825496,41.89622356,53.80113700,69.79384186,93.45330131,75.95808044,0.75291960,0.45766683,0.34912223,0.00001195,0.10983246,0.01532946,0.63661460,0.28377977,2.03269322,0.08038346,0.33981987,0.77606258,-2.33541822,1.57930979,0.41327875,0.33935707,0.77878631,1.14743717,0.00000000,
NGC1381_F515_450px                                ,450.00000000,450.00000000,4.47264433,0.77781746,0.00800477,0.06134293,224.50144218,225.50002994,225.87529171,225.68755562,225.74474645,226.17722957,226.28864921,227.12426426,38.15638643,14.39495580,48.16757622,1.16687185,32.01784198,2.22659784,7.03480172,225.26620527,225.67776861,0.64376123,35.54455478,3.36126666,0.54113991,48.75359510,7593.41064453,6.77226698,11.83867152,17.63933451,24.07702585,31.59846595,40.84042756,52.47580684,68.15824919,91.89525941,76.92289576,0.76021546,0.46362711,0.25157101,0.00000808,0.08989035,0.01276053,0.49313264,0.24373019,1.80256965,0.10629207,0.24648458,0.79708569,-2.56494920,1.56837393,0.40823914,0.30256927,0.58445183,0.96792459,0.00000000,
NGC1381_F660_450px                                ,450.00000000,450.00000000,3.73241639,0.77781746,0.00345684,0.02049282,224.50152904,225.50006759,225.66317444,225.56393197,225.79476824,226.16955071,224.70475014,225.33520078,38.03471916,13.81807475,48.26809547,1.67940507,30.24840823,2.12987122,11.99805987,225.31386953,225.66046753,0.85290094,34.51254814,3.35707905,0.54624370,49.13400804,9577.99316406,6.56783650,11.68267684,17.42067488,23.78121336,31.35005219,40.47015884,51.99900947,67.51036339,91.08282866,76.94162314,0.76182808,0.46319824,0.07766360,0.00000214,0.03908948,0.01618684,0.32026988,0.07317404,1.51205496,0.12753841,0.11309991,0.82462234,-2.62011009,1.57080108,0.41308942,0.21199587,0.47308382,0.60193689,0.00000000,
NGC1381_F861_450px                                ,450.00000000,450.00000000,4.03787941,0.77781746,0.01175750,0.08344132,224.50156998,225.50010886,225.67559217,225.72328780,225.80264018,226.16017654,225.87279381,226.70838808,38.38527086,13.61318117,48.34815730,2.89577160,37.38744283,2.70067172,9.79044381,225.33460709,225.65205095,1.92828580,36.45541052,3.59666229,0.53542069,49.13861192,23753.78125000,6.59008404,11.71939395,17.42174118,23.82839652,31.43181875,40.65535822,52.15189349,67.67261970,91.35240230,78.41105711,0.76150784,0.46335046,0.12881996,0.00000351,0.04432211,0.01373572,0.23630905,0.13085118,1.52407949,0.12907748,0.16155149,0.82545817,-2.65322619,1.56713146,0.42072243,0.26449043,0.50463556,0.62746497,0.00000000,
NGC1381_G_450px                                   ,450.00000000,450.00000000,4.19648045,0.77781746,0.03575095,0.19846725,224.50159859,225.50008630,225.80425832,225.53338488,225.79991748,226.16544101,224.59930762,225.26270443,38.02993488,14.16841522,48.17694339,6.11910393,33.81600241,2.33971913,4.96398744,225.33312958,225.67217694,3.62975749,35.92133356,3.36358810,0.53820766,48.84431795,43270.20312500,6.82729696,11.94453447,17.70683643,24.14929207,31.75323093,40.93679108,52.59995642,68.36376522,92.03810791,76.90045264,0.75765675,0.46217976,0.16291828,0.00000459,0.05004209,0.01351361,0.48852118,0.14241033,1.69450921,0.11249099,0.16816624,0.81019233,-2.56512903,1.57504606,0.39817828,0.28045612,0.60729173,0.71423018,0.00000000,
NGC1381_I_450px                                   ,450.00000000,450.00000000,3.70671252,0.77781746,0.04104997,0.19302872,224.50155575,225.50008077,225.72473657,225.65442892,225.79896372,226.17180184,226.82380793,226.67846462,38.20984753,13.71619247,48.24710545,17.50841779,30.82412750,2.18552086,10.21403572,225.30676049,225.66650256,7.60792313,37.73662149,3.73728395,0.55154619,48.97758077,102886.32812500,6.52324552,11.64254692,17.39070343,23.81356671,31.52134568,40.64371248,52.21372138,67.86527020,91.68642228,78.09938152,0.76559959,0.46370028,0.07222875,0.00000188,0.03325349,0.01613104,0.26954278,0.07592387,1.57860486,0.13106700,0.12404086,0.82933337,-2.64224880,1.57568067,0.42628485,0.19331482,0.50692369,0.47471394,0.00000000,
NGC1381_R_450px                                   ,450.00000000,450.00000000,3.57827730,0.77781746,0.03515233,0.18057886,224.50153603,225.50006275,225.64578655,225.48609900,225.79420259,226.17980153,226.28626885,226.29868055,38.05430916,13.91920617,48.22362654,14.23294916,31.01638635,2.17043667,8.91824727,225.29276278,225.68501245,6.66573989,36.70050478,3.57665399,0.55515630,48.96080288,85420.60156250,6.60447569,11.70222936,17.42429003,23.84812038,31.36206262,40.49206971,52.04597731,67.66309592,91.24352333,76.93736798,0.76208326,0.46379743,0.07959794,0.00000211,0.03380095,0.01553582,0.36871960,0.07059409,1.48736010,0.12630253,0.10566684,0.82473499,-2.61379542,1.56913497,0.41264514,0.21395743,0.54949958,0.36652839,0.00000000,
NGC1381_U_450px                                   ,450.00000000,450.00000000,4.81905250,0.77781746,0.00115938,0.02011802,224.50132628,225.50020272,224.32668447,225.25103637,225.76554057,226.19099740,224.49582365,226.60254817,32.92311590,13.86025462,47.32117694,0.05427270,43.33416582,2.87624392,4.78218185,225.28775306,225.67659630,0.03851858,44.24842411,3.56866470,0.55178541,48.63688875,723.28997803,7.09226657,13.03102473,19.43819625,26.89442649,35.81621869,47.13002789,61.24644631,80.59123402,111.16815236,81.71881221,0.79130924,0.49190065,0.68113289,0.00002781,0.15941014,0.00676390,0.79483081,0.49868286,0.37234460,0.06002486,0.53916639,0.70768857,-2.38514717,1.58046299,0.51708159,0.44325450,0.95904367,2.39117946,0.00000000,
NGC1381_Z_450px                                   ,450.00000000,450.00000000,3.98575829,0.77781746,0.01943957,0.21651186,224.50152147,225.50006192,225.44293009,225.36342854,225.78179905,226.17275451,225.27923269,224.84968792,37.39429251,13.32527385,48.25398588,11.56086650,33.61522074,2.40003319,8.44145473,225.31332516,225.67487702,6.40994403,36.26223229,3.55027056,0.54025383,49.34813706,78529.86718750,6.62627395,11.71940845,17.46025415,23.91881262,31.48921245,40.68422158,52.13802645,67.58609951,91.13133764,77.62487379,0.76095169,0.46150595,0.10147969,0.00000276,0.03195535,0.01159780,0.21563655,0.10592075,1.22547347,0.12946440,0.15190828,0.82536223,-2.65106906,1.56965424,0.41899993,0.23646400,0.50534706,0.58733021,0.00000000,
