# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
ESO437-25_F430_450px                              ,450.00000000,450.00000000,3.81078319,0.77781746,0.00124003,0.02502370,223.50133265,225.50116269,225.03414578,226.56951506,222.95112114,226.72771894,223.89681857,224.71252384,17.56004434,11.71055436,118.82213557,0.07211284,22.28183431,1.02475105,10.44500377,222.81399127,225.88769113,0.09716036,26.93616664,0.83476493,0.34547660,122.04905549,310.13482666,7.39910780,11.56699968,15.47372266,19.60419641,23.91557997,29.26231562,36.51479649,45.42229622,61.51260552,44.78937699,0.59404836,0.41028321,0.55971602,0.00008067,0.15484318,0.00714493,0.99181953,0.24453968,4.17150951,0.00579091,0.53232901,0.62956202,-0.02847130,1.57312810,0.39684261,0.79203689,-1.47754687,4.28789690,0.00000000,
ESO437-25_F515_450px                              ,450.00000000,450.00000000,3.30542063,0.77781746,-0.00089162,0.02524902,223.50137322,226.50073007,225.29079929,227.48608680,223.18338347,226.52676482,222.67989281,226.12239325,17.13666215,12.29715342,117.74064729,0.14984228,20.41239639,0.99860194,30.92938787,222.73898386,226.05874426,0.18169126,26.06005881,0.97274791,0.35954329,122.73752922,635.18353271,7.27215055,11.41959025,15.40138392,19.67861953,24.38582089,30.68044224,39.72818616,46.03277225,82.12874859,46.52898125,0.60541661,0.52735783,0.38967738,0.00003974,0.17326203,0.01212251,0.99164335,0.22571016,4.39035130,0.00978206,0.39755115,0.68625179,-0.33225597,1.57734145,0.24760587,0.69870836,0.26467066,3.36800271,0.00000000,
ESO437-25_F660_450px                              ,450.00000000,450.00000000,2.96142940,0.77781746,-0.00059333,0.00738611,223.50131542,225.50136893,225.16847187,226.61014166,223.27545713,226.34663978,222.48971422,227.39413040,18.24862679,11.83753740,119.13987949,0.21062683,20.04164329,0.95435509,6.72547705,222.75053212,225.85766732,0.26181780,24.60037231,0.86021251,0.34891230,122.44636404,675.30175781,6.78264582,10.44992773,13.85334489,17.35298362,21.17476173,25.26919729,30.91586645,39.38981925,47.76174792,40.68382329,0.57627070,0.35326168,0.08688326,0.00001094,0.15820737,0.03775936,0.98245244,0.05610181,4.92135577,0.01420697,0.25977743,0.68991021,-0.52577330,1.57792276,0.17422700,0.63443105,0.39463057,1.61468060,0.00000000,
ESO437-25_F861_450px                              ,450.00000000,450.00000000,2.96973997,0.77781746,0.00005662,0.02845065,223.50074862,225.50145382,224.85890202,226.69511271,223.01173055,226.34205733,222.19087338,227.78549896,17.79034870,11.62633245,119.95826580,0.43107010,19.45382148,1.06371614,12.89090689,222.46844698,225.88120031,0.48098132,24.54556386,1.09621063,0.36249096,122.53822715,1420.00634766,6.34872464,10.06887753,13.57633169,17.20648286,21.30839958,26.09302711,32.65056771,43.05015759,51.59456096,45.49544743,0.63099369,0.38405309,0.19784862,0.00002003,0.12029445,0.01821744,0.98240700,0.12947419,3.97435114,0.01326257,0.34857708,0.72737846,-0.52128338,1.57204352,0.13054514,0.59862500,0.37458897,2.27725413,0.00000000,
ESO437-25_G_450px                                 ,450.00000000,450.00000000,3.80404359,0.77781746,0.00089694,0.05478580,223.50168664,226.50057337,225.55742493,227.23547835,223.31707430,226.28728620,222.25514083,227.68218029,17.53071678,12.39584650,118.10687753,0.88461605,20.51722074,0.93742276,18.58618822,222.77735776,225.92606143,1.10780145,26.06647737,0.87839690,0.34857071,122.51923352,3416.03979492,7.21722394,11.18252128,14.83023129,18.72824689,22.93529971,27.94097204,35.19519741,42.30863970,53.39333355,44.79653811,0.57788933,0.36698262,0.15891958,0.00001603,0.12550884,0.02368783,0.99155800,0.08472148,4.87347996,0.01270677,0.25287148,0.70071184,-0.34091312,1.57493103,0.16600333,0.65388036,0.93400935,1.97579210,0.00000000,
ESO437-25_I_450px                                 ,450.00000000,450.00000000,2.99902803,0.77781746,-0.00046602,0.06116863,223.50082333,226.50012494,225.03299942,226.89519885,223.03684966,226.45473326,222.43757342,226.88695106,17.47239350,11.90756625,119.59740439,1.84143022,19.25899792,1.04240959,15.33676560,222.51471023,225.89658821,2.06470800,24.79101330,1.09030411,0.36087777,122.62027214,6223.93115234,6.39426669,10.10327183,13.58780144,17.26160908,21.40319702,26.21361883,32.91108613,43.02658846,51.08545771,44.63224423,0.62927487,0.37781864,0.10209562,0.00000983,0.12047595,0.02460930,0.98503044,0.06110510,3.54517616,0.01513156,0.26224597,0.72881198,-0.48205781,1.57042419,0.12602474,0.56712811,0.20657771,2.13359280,0.00000000,
ESO437-25_R_450px                                 ,450.00000000,450.00000000,3.34190898,0.77781746,-0.00340946,0.05902240,223.50134757,226.50049311,225.37883507,227.17500699,223.15530250,226.44896738,223.04545040,226.68782297,17.35747462,12.21367872,118.27345074,1.63427671,19.42433730,0.96629767,13.26174758,222.61131369,225.95135001,1.86949362,25.35146777,1.01680100,0.35508445,122.58510689,5686.26757812,6.68921149,10.41805079,14.01555829,17.68543729,21.82447977,26.60442352,33.41095388,41.86080333,49.70414874,42.99641996,0.60402109,0.35744874,0.09701368,0.00001038,0.11959547,0.02547417,0.98811371,0.06364342,4.63986480,0.01047548,0.22765057,0.70333784,-0.41474648,1.57017093,0.13231037,0.60710247,0.39117576,1.77710824,0.00000000,
ESO437-25_U_450px                                 ,450.00000000,450.00000000,6.29030657,0.77781746,0.00004485,0.00648349,223.50062187,226.50043717,222.82040137,226.04319249,223.00485140,226.45413264,222.80135876,225.94437231,15.33106151,7.78035043,122.19647702,0.02341461,23.38184000,0.76046183,18.78411740,223.10432513,225.58853298,0.02602856,27.18800924,0.73710687,0.33506387,122.22454973,79.15324402,9.05248078,13.34896178,17.57559896,21.75191489,26.35662550,32.08132767,39.65315543,49.89142039,64.58109197,51.34742994,0.57257838,0.38921558,0.60993390,0.00008189,0.23700614,0.01210038,0.99321316,0.34224067,1.59621887,0.00795806,0.51112633,0.63976384,-0.05354551,1.60772536,0.46533060,0.80688439,0.22817738,5.04040766,0.00000000,
ESO437-25_Z_450px                                 ,450.00000000,450.00000000,3.02886647,0.77781746,-0.01336995,0.07305868,223.50067357,225.50136447,224.77518670,226.65180569,222.98878356,226.37357714,223.21475262,226.70713984,17.70136978,11.46382021,120.00038718,1.46075946,18.83235011,0.98560400,10.01675900,222.44400652,225.85454769,1.54857624,24.19082106,1.07617818,0.36423261,122.41133444,4268.07031250,6.24459058,9.84078664,13.09633611,16.45189729,20.30260437,24.65169083,30.27996309,38.72021062,48.24892754,41.34009601,0.59490790,0.37593591,0.13903595,0.00001711,0.10211690,0.02034556,0.97967879,0.08592398,4.15321867,0.01033517,0.30502892,0.70330214,-0.54776814,1.56873060,0.11287686,0.60615804,0.00097131,2.42030886,0.00000000,
ESO437-2_F378_450px                               ,450.00000000,450.00000000,4.70148121,0.77781746,0.00005490,0.00592117,235.50055341,229.50016617,235.48721466,230.12739710,235.74564613,229.95043517,234.29112328,230.58608881,17.61446555,9.83673989,67.68996699,0.01289786,25.49026196,0.86544274,7.94840356,235.15349576,229.32191309,0.01433239,26.36305603,0.81119419,0.46531453,63.68068747,48.54002380,8.03544069,12.54162369,16.27275835,19.97927032,23.62745351,27.42609966,31.94210360,37.64845733,47.28757575,42.10350686,0.47739342,0.30133013,0.71378229,0.00012196,0.17578198,0.01002643,0.95951928,0.37251695,1.49007243,0.00778720,0.65895044,0.60016753,-0.36742073,1.58727322,0.47922281,0.82798638,-0.33728974,3.90936905,0.00000000,
ESO437-2_F395_450px                               ,450.00000000,450.00000000,4.41221104,0.77781746,-0.00016813,0.00976285,235.50109850,228.50007523,236.13124001,229.12988807,235.47094793,229.20184129,235.61502069,231.76463877,19.67467732,10.73365036,65.67607591,0.01610452,25.34524094,0.81050150,9.76127044,235.20701443,229.07205709,0.01808798,25.82899940,0.73669393,0.46355338,64.63072754,55.53402710,8.04744199,12.55317369,16.28078425,19.72713829,23.19836189,26.60173740,30.79475466,35.78112472,43.87261526,42.84795136,0.45490045,0.27673620,0.80810423,0.00017575,0.18705498,0.00418339,0.95373730,0.44009448,2.07926462,0.00711742,0.68288549,0.58553580,-0.07192526,1.59197704,0.56831331,0.82518923,-0.57760498,3.07800213,0.00000000,
ESO437-2_F410_450px                               ,450.00000000,450.00000000,4.04600216,0.77781746,0.00073852,0.02159640,235.50075273,229.50010990,236.06925697,229.60180546,235.46947110,229.89324465,235.90290228,229.10551667,19.54940960,11.81622200,66.98020527,0.04882736,24.71245037,0.91456612,7.46642955,235.06644419,229.64375127,0.05530214,26.33711497,0.83474904,0.46460421,64.27144861,180.62583923,7.52805683,11.64632029,15.14112408,18.65090569,21.82375225,25.49460999,29.50969823,34.07823458,41.39670012,40.99089450,0.46628836,0.27803630,0.70920837,0.00011954,0.12623143,0.00851241,0.97096028,0.33369815,1.40891877,0.00641178,0.63560828,0.59996139,-0.30558309,1.59708157,0.48324866,0.80007686,-0.95893531,3.57581870,0.00000000,
ESO437-2_F430_450px                               ,450.00000000,450.00000000,3.81078319,0.77781746,0.00112934,0.02486038,234.50121352,228.50037340,236.89790689,226.68883450,235.49867080,229.85268062,233.59060070,228.00593653,20.01212067,16.01011004,85.46035210,0.07277437,20.16653702,0.70412136,21.30246873,234.62183037,229.13083989,0.07203751,26.38853934,0.82259289,0.46779374,63.49838018,278.19625854,7.72815149,11.78753653,15.08239924,18.44322350,22.73164287,27.63693962,33.42831770,41.56450089,60.17707723,38.81354051,0.54729952,0.42280027,0.61711040,0.00008935,0.14795569,0.00938272,0.96093767,0.26041821,7.74033735,0.00803621,0.62426663,0.60023923,-0.45905356,1.58367926,0.43821483,0.78623201,-0.65279730,3.59905196,0.00000000,
ESO437-2_F515_450px                               ,450.00000000,450.00000000,3.30542063,0.77781746,0.00117085,0.02468824,235.50001309,228.50093527,240.26268859,224.72993711,235.43457676,229.94527248,234.75859139,233.12397095,22.76025585,17.46150649,113.50260975,0.14128917,19.97539288,0.53436405,67.94307914,234.12331678,229.09686467,0.10999956,26.79477593,1.16322578,0.49278330,62.89586920,504.05505371,8.81888926,12.52512431,16.15204371,20.05568018,24.48213169,29.95860062,36.87077204,46.17548893,53.50322399,55.93771011,0.56662946,0.33953072,0.62472560,0.00004897,0.14701596,0.02521726,0.96176587,0.48975618,10.85998248,0.01688133,0.53018062,0.71552686,-0.88864873,1.58061836,0.27619480,0.64897458,-0.45171769,3.20170646,64.00000000,
ESO437-2_F660_450px                               ,450.00000000,450.00000000,2.96142940,0.77781746,-0.00052846,0.00717529,235.49993882,228.50043834,239.58067619,225.03559088,235.37302722,229.91036414,236.77901911,231.85902942,21.43294799,16.89755899,114.18015162,0.21920864,17.15610245,0.50601214,49707.80472431,233.99999948,228.99999331,0.14573359,24.46532204,1.28731329,0.51605291,61.20734559,612.91271973,7.89611471,11.13135295,14.60168162,17.92503729,21.93710882,27.20728406,34.28742946,43.93902958,53.94804206,46.50755268,0.59630251,0.39079630,0.17871178,0.00001171,0.18318271,0.07048707,0.91471098,0.19400297,11.51055624,0.03272262,0.34556321,0.78421431,-1.12472422,1.58141886,0.22795209,0.50632899,0.49443826,3.01990902,64.00000000,
ESO437-2_F861_450px                               ,450.00000000,450.00000000,2.96973997,0.77781746,-0.00023621,0.02791168,234.50148004,228.50060709,239.61414788,225.03779905,235.02473218,229.74362851,235.71907566,231.06392658,21.33434740,16.68993345,115.87507139,0.43016747,17.15460685,0.53374475,5503.42999934,233.95261566,228.98028621,0.26451727,25.05541983,1.45411221,0.52137532,61.60720563,1227.46594238,7.89996071,11.08826138,14.61154761,18.20187099,22.45615673,27.84455695,35.16684534,44.99682970,53.73746939,45.93860880,0.60831846,0.37894178,0.31043370,0.00002274,0.14190777,0.04431906,0.90245469,0.27186743,13.44181487,0.02234781,0.47323583,0.75730475,-1.11020019,1.57556462,0.16275201,0.54168818,-0.13444708,2.44061871,64.00000000,
ESO437-2_G_450px                                  ,450.00000000,450.00000000,3.80404359,0.77781746,-0.00157682,0.05387544,235.49995075,228.50072930,240.13696518,224.51491765,235.25147365,229.80735689,236.83136644,231.95566634,22.57432800,17.54862789,115.11286254,0.83642606,19.87768262,0.53194037,111.01460824,234.42115356,229.17121666,0.76531887,25.33331471,0.95904369,0.48421266,62.82132098,2988.67407227,8.69937942,12.49359353,16.13077105,19.89658292,24.32971961,29.67256654,36.58561150,45.79373725,53.02816510,51.80072806,0.56411872,0.33836950,0.28360975,0.00001802,0.16124827,0.04848570,0.95864916,0.29525809,11.80412291,0.01911704,0.35733819,0.77017456,-0.91834081,1.58241069,0.20686548,0.57927943,0.30965598,1.29771505,64.00000000,
ESO437-2_I_450px                                  ,450.00000000,450.00000000,2.99902803,0.77781746,-0.00133357,0.05998541,234.50148593,228.50057929,239.85493420,224.84214452,235.10532845,229.82641850,234.69033952,230.33637148,21.83194345,16.86313470,117.59245331,1.80064241,17.68556222,0.51565774,135872.33879420,233.91187967,228.96265670,1.18725418,24.89352201,1.36809162,0.51745263,61.88703019,5361.62402344,8.11036368,11.41416465,15.00821306,18.85013695,23.18059055,28.76089613,36.18169567,46.38148675,53.49103116,48.39029717,0.60890053,0.36315647,0.18198483,0.00001119,0.16751412,0.06207352,0.92408648,0.21976878,13.39958714,0.02528638,0.34611521,0.78929883,-1.12005672,1.57389417,0.15214228,0.47865698,0.35008163,2.05343569,64.00000000,
ESO437-2_R_450px                                  ,450.00000000,450.00000000,3.34190898,0.77781746,-0.00374968,0.05814390,234.50169426,228.50054515,240.32566707,224.56919506,235.25446859,229.93454738,236.30002211,231.24205390,22.37698153,17.03098349,117.96046016,1.54175534,18.82743002,0.50844536,649157.58064562,234.00000071,228.99999804,1.16235334,25.00832953,1.21392530,0.50495924,62.20669117,5053.47851562,8.64572580,12.27055506,15.99393773,19.79389811,24.34844713,30.01804307,37.73566932,48.43664105,53.25444941,52.02029869,0.59630981,0.33988463,0.20183878,0.00001150,0.17869438,0.06126699,0.94390486,0.24564997,13.50756527,0.02877662,0.32266059,0.79772499,-1.07404091,1.57418012,0.16202249,0.49742889,0.08526067,2.27855577,64.00000000,
ESO437-2_U_450px                                  ,450.00000000,450.00000000,6.29030657,0.77781746,-0.00009785,0.00677230,235.50122056,229.50020244,235.79658353,229.93082406,235.98346696,229.51462729,235.63296152,229.23845534,18.63765944,10.48703194,66.18475746,0.01903599,24.70219793,0.81451925,8.07778971,235.61834578,229.52817860,0.02233438,25.25643526,0.69273204,0.46296108,63.35861103,66.16065979,8.01624163,12.40103306,16.01406796,19.59048934,23.04306791,26.72972711,30.72457888,36.05194713,44.87594675,41.27935533,0.46347086,0.28947332,0.64597942,0.00010234,0.14547799,0.01317527,0.95807528,0.33809247,1.26499605,0.00910892,0.57684454,0.61508527,-0.48435845,1.57908273,0.45335779,0.81495868,0.06345819,2.70002165,0.00000000,
ESO437-2_Z_450px                                  ,450.00000000,450.00000000,3.02886647,0.77781746,-0.00582707,0.07165295,234.50152596,228.50049598,239.41798005,225.19542472,235.31264416,229.74523036,234.35896632,230.27551080,21.12059855,16.62406354,114.61969021,1.37816142,16.94982457,0.54407393,59265.41428359,233.99999453,228.99999004,0.83433726,25.05490271,1.46266647,0.52336455,61.76879597,3903.03393555,7.65427061,10.97776775,14.42478987,18.01646707,22.35139544,27.75155862,35.15240085,44.77586744,54.27795796,46.51127926,0.61052997,0.38531886,0.26638853,0.00001836,0.14825026,0.04886495,0.88340904,0.27580286,12.73692065,0.02310582,0.41061695,0.76602466,-1.18158091,1.57588272,0.15837673,0.51856244,-0.04419334,2.67976414,64.00000000,
ESO437-3_F378_450px                               ,450.00000000,450.00000000,4.70148121,0.77781746,0.00053957,0.00581918,204.50119271,232.50055637,204.77766461,233.15366427,205.43450346,234.01574292,204.38402939,232.62590670,12.59052635,6.41216143,58.10432692,0.03728274,12.56727428,0.51547776,288.04490534,204.86001624,233.38676704,0.05330025,14.40398768,0.42050226,0.26664770,53.93487869,30.97521019,5.28992709,7.85283489,9.86691801,11.88598854,13.73612082,16.14154021,19.24663761,24.12897457,32.18094194,26.30837262,0.48751240,0.36973465,0.38357171,0.00018774,0.17365060,0.00616305,0.98008315,0.14915156,2.69577871,0.00294962,0.61086619,0.63585056,-inf,1.56926058,0.56678111,0.81379945,0.29170048,3.89647008,0.00000000,
ESO437-3_F395_450px                               ,450.00000000,450.00000000,4.41221104,0.77781746,0.00010178,0.00953884,204.50074306,231.50151507,204.56496831,232.89923692,205.59583515,233.98157705,204.02256862,231.76241150,13.35147329,7.02171028,62.17027413,0.03765461,12.84125084,0.50969990,221.02658638,204.81661060,233.19719117,0.04758453,15.83358518,0.54245404,0.26413450,54.77266013,34.05949402,5.44081549,7.89600511,9.99046886,12.06784820,14.33083902,16.78623808,20.37692763,24.97914507,33.17665655,26.95965247,0.50017015,0.36456100,0.55361726,0.00027988,0.15874890,0.00377283,0.98073697,0.20407803,5.18996546,0.00189535,0.69844418,0.61051335,-inf,1.57094501,0.54538146,0.84806847,-0.59025845,3.01566015,0.00000000,
ESO437-3_F410_450px                               ,450.00000000,450.00000000,4.04600216,0.77781746,0.00248459,0.02108099,204.50166288,231.50070649,204.78016556,232.42021195,205.50147091,233.98512735,203.87978254,230.37503135,12.93131480,6.60428492,59.45014674,0.10811708,13.13846868,0.50000002,334.36229104,204.83721768,233.27204219,0.12972214,15.69256281,0.55954034,0.28239570,54.85712427,98.59282684,5.71903618,8.10076533,10.20936530,12.19912725,14.36957732,16.93619138,20.36615142,25.97833878,33.46100806,32.07843623,0.50608532,0.36709503,0.58332387,0.00021370,0.11552575,0.00409665,0.98994990,0.30583464,2.99502447,0.00309141,0.57120922,0.65685827,-inf,1.55735791,0.63810417,0.79076544,-1.52312944,2.77068809,0.00000000,
ESO437-3_F430_450px                               ,450.00000000,450.00000000,3.81078319,0.77781746,0.00109887,0.02453910,204.50089074,231.50167650,204.42897532,232.86470368,205.35833522,233.68442437,204.14271186,232.87522275,12.17785688,6.13948582,58.17282086,0.13587265,12.91530372,0.50000000,11432.65487551,204.91196869,233.39731466,0.15692146,15.87890002,0.58854553,0.27232412,54.74866004,123.05514526,5.67399244,8.17698713,10.22425719,12.45944489,14.80563929,17.52135440,21.33073250,27.12334224,37.23407514,29.24204146,0.52074989,0.40051341,0.50594848,0.00019931,0.09801484,0.00357769,0.98962266,0.18512264,4.66767359,0.00359514,0.54709907,0.63502943,-inf,1.54674454,0.61474440,0.80406048,0.05052713,4.97700825,0.00000000,
ESO437-3_F515_450px                               ,450.00000000,450.00000000,3.30542063,0.77781746,0.00389048,0.02418686,205.50048873,232.50012995,204.93754954,233.00538877,205.72268362,233.92722314,204.75187665,233.35906068,11.88565984,6.01129419,57.93819139,0.21602125,12.95551463,0.50000002,1565.51408422,205.03174947,233.28222205,0.24579387,15.72385602,0.53787172,0.28976900,55.12757916,193.35577393,5.56159624,8.17013320,10.27434054,12.31823036,14.31479464,17.06510746,20.53367631,26.19474639,34.99036485,28.21439247,0.50598506,0.38816335,0.34376491,0.00012502,0.16254967,0.00640446,0.99297259,0.11102704,2.68100910,0.00391609,0.44109403,0.64982183,-inf,1.59837074,0.54269681,0.77398970,-1.23834809,3.90589107,0.00000000,
ESO437-3_F660_450px                               ,450.00000000,450.00000000,2.96142940,0.77781746,0.00035215,0.01310252,205.50021151,232.50129799,205.00611336,233.49193141,205.26483372,233.66089776,204.72472826,233.28141907,12.02794021,6.31301981,57.54915420,0.24362719,12.14435292,0.51764784,1443.79874899,205.37619065,233.77651325,0.29726954,14.35284260,0.48898819,0.29973122,54.57026413,196.34976196,5.02063104,7.57589217,9.49028520,11.34991169,13.36972304,15.42544192,18.48313570,23.50847507,32.04187409,26.12098960,0.49179067,0.37959550,0.09775259,0.00006669,0.24106689,0.01154416,0.99671050,0.02395683,4.23803780,0.00297915,0.26009062,0.67441854,-inf,1.57398571,0.50757107,0.65626012,0.43420261,0.86176552,0.00000000,
ESO437-3_F861_450px                               ,450.00000000,450.00000000,2.96973997,0.77781746,0.00079933,0.03033603,205.50048273,232.50033846,204.95292447,233.34318711,205.50484837,234.10135434,204.21867410,232.74529420,9.84795544,5.31519899,55.91504212,0.28528433,13.35184225,0.66885574,124.47423092,205.06255268,233.69303603,0.30054064,16.61386975,0.73908576,0.32113172,55.42945214,322.95892334,5.27212331,7.97679326,10.29345814,12.54827491,15.19584959,18.35522075,22.71374473,29.25692769,41.57682654,29.88451234,0.56440038,0.43712635,0.32297590,0.00009389,0.09018020,0.00328321,0.99815891,0.09805831,3.36326042,0.00281655,0.36487560,0.67110648,-inf,1.57530470,0.59045825,0.74285276,-0.23526567,3.00259899,0.00000000,
ESO437-3_G_450px                                  ,450.00000000,450.00000000,3.80404359,0.77781746,0.00336245,0.05363644,205.50002075,232.50020071,204.69733309,233.13726514,205.38017120,233.74327991,204.26965306,232.74189589,12.28278441,6.05524677,58.60939131,1.24530959,13.23344772,0.52455799,2714.64371228,204.95341800,233.39804894,1.39704046,15.87184755,0.59296318,0.29225813,54.83929732,1164.46118164,5.60413595,8.29018092,10.52760932,12.65090054,14.95886668,17.83232689,21.58203661,27.56826413,38.23044977,30.07397124,0.52184541,0.40751072,0.15933211,0.00004604,0.13958951,0.00507058,0.99804456,0.05746626,3.40750623,0.00275630,0.25875488,0.68341879,-inf,1.59440041,0.57093484,0.73873126,0.26678218,1.60591129,0.00000000,
ESO437-3_I_450px                                  ,450.00000000,450.00000000,2.99902803,0.77781746,-0.00076953,0.40513837,205.50041839,232.50038185,204.96246621,233.33234648,205.35092967,233.81283653,204.22655858,232.71139987,9.86300813,5.26913678,55.97084573,1.35018278,13.26763541,0.61885389,324.95928200,205.14989007,233.73190162,1.41681645,16.57462469,0.69901899,0.31521665,55.35177900,1461.77661133,5.36555144,8.01595960,10.33035119,12.55013565,15.14864968,18.22858933,22.41864728,28.92995873,41.14149349,29.96939003,0.55739229,0.43390613,0.15756566,0.00027703,0.11534866,0.00391902,0.99903720,0.03372383,3.30582616,0.00219798,0.27899784,0.67886703,-inf,1.60017933,0.53822603,0.72041616,0.14904180,1.72509440,0.00000000,
ESO437-3_R_450px                                  ,450.00000000,450.00000000,3.34190898,0.77781746,-0.00058936,0.25657186,205.50018112,232.50051247,204.89110079,233.31495887,205.45467649,233.83995929,204.16084383,232.68329688,10.53177959,5.48595581,56.70012095,1.56085266,13.07481717,0.57545883,908.10460308,205.10235929,233.61344961,1.68992939,16.10705588,0.63583556,0.30647768,55.24683466,1574.58886719,5.34020132,8.11549347,10.36477806,12.59537580,14.93519266,17.94651691,22.10370892,28.75738012,40.72334058,30.16881861,0.54943439,0.43563257,0.14253471,0.00016287,0.12833034,0.00419090,0.99880855,0.04122643,3.37105108,0.00223554,0.24918372,0.68166769,-inf,1.59948166,0.56204145,0.71396233,0.86184583,1.26659200,0.00000000,
ESO437-3_U_450px                                  ,450.00000000,450.00000000,6.29030657,0.77781746,0.00038814,0.00674512,204.50093125,232.50054031,204.31042794,233.07951979,205.18903717,233.66927177,204.42779660,232.90820243,12.77771269,6.61188002,59.76376078,0.04446592,12.60114591,0.50000003,149.67531011,204.80149805,233.24803614,0.07891569,13.44793177,0.32632616,0.26056632,53.37913959,36.16402817,5.37926942,7.63644898,9.57905379,11.51483885,13.38794148,15.49646943,18.26212572,22.50929339,31.03573266,24.13076977,0.46947041,0.36514820,0.34390877,0.00018638,0.16331383,0.00551999,0.98838020,0.10744786,2.52588371,0.00207629,0.54547682,0.62173869,-inf,1.59033435,0.52007685,0.83916175,-0.81398613,3.38038009,0.00000000,
ESO437-3_Z_450px                                  ,450.00000000,450.00000000,3.02886647,0.77781746,-0.00436866,0.18749993,205.50047661,232.50014614,204.92925128,233.22822786,205.51728642,233.99992873,204.38250905,232.05541029,9.80787565,5.41606860,55.39458897,0.90821515,12.88364986,0.63505130,305.35987107,205.14246097,233.80789653,0.94598857,16.31931268,0.72919309,0.31925577,55.06499009,980.95434570,5.19669491,7.80406852,10.03758533,12.39784498,14.98016923,18.07617723,22.37932106,29.32475766,42.31646315,29.84662662,0.57491336,0.45099264,0.26893054,0.00019106,0.10372410,0.00318696,0.99855951,0.07781534,3.10058344,0.00229129,0.32719394,0.67705575,-inf,1.60599337,0.55265426,0.73399431,0.55594972,1.72504753,0.00000000,
ESO500-46_F378_450px                              ,450.00000000,450.00000000,4.58615838,0.77781746,-0.00010553,0.01077528,210.49999910,222.50088198,210.58319620,223.45029440,215.16484865,223.25173550,210.16014540,221.65856749,4.87359166,4.14972495,170.77783933,0.01437779,11.94064669,0.54768016,33.48353758,211.75895483,222.90934831,0.01320167,15.70387048,0.71485464,0.53610042,165.96181115,18.00287247,4.94367060,7.02139181,8.73945255,10.91861743,12.81589050,15.18104937,18.19574593,22.60746150,28.06003189,20.62339693,0.50782859,0.34033937,0.90562710,0.00059807,0.14046684,0.00108796,1.00144989,0.45301944,4.62121124,0.00042002,0.65310350,0.52222953,-inf,1.55946915,0.50495466,0.89062637,-0.27318520,5.01128341,0.00000000,
ESO500-46_F395_450px                              ,450.00000000,450.00000000,4.55477954,0.77781746,-0.00109683,0.01611281,211.50093169,222.50123432,211.77163537,223.47940430,211.74685403,223.10943177,212.69701155,223.60232561,3.92568730,3.65496088,3.13490935,0.01368995,11.72865140,0.71779787,24.31927878,210.16891854,222.81014856,0.01441086,14.38377091,0.82017293,0.57563493,173.15005901,18.18691444,4.12891813,6.21619515,8.00703555,9.86732650,11.34693236,13.45582750,15.95904997,20.41232959,25.08394291,17.45593893,0.51636793,0.34451734,0.85733797,0.00088499,0.26805542,0.00038042,0.99955244,0.42261794,5.81427871,0.00015948,0.69567575,0.53069585,-inf,1.58188562,0.38561389,0.89803382,-1.38661352,5.24704185,0.00000000,
ESO500-46_F410_450px                              ,450.00000000,450.00000000,3.93067893,0.77781746,-0.00165320,0.04027085,246.50185244,283.50127810,247.41673286,284.73648264,247.88191822,284.96405381,247.89950776,285.21272242,2.90796191,2.61945645,50.17885939,0.42898984,2.78491571,0.54833741,16.55854937,247.98425222,284.99932515,0.02193806,0.99999997,20.99944501,0.99969944,143.67263186,58.46729660,1.00000000,1.00000000,1.04619508,1.24978603,1.48464087,1.76595660,2.12537278,2.65181395,3.84389587,3.41573997,0.42354305,0.41315020,0.09346514,0.00067744,0.05348735,0.00022731,0.99891652,0.05648717,45.00106996,0.00000000,nan,0.76456856,-inf,1.57589433,0.02955360,0.55087945,0.07273744,0.23124416,65.00000000,
ESO500-46_F430_450px                              ,450.00000000,450.00000000,3.52707802,0.77781746,-0.00122145,0.04313014,209.50093535,221.50059433,210.20423145,222.24174062,210.17838679,222.97000480,208.63653855,224.22975453,3.69467978,3.30856683,7.01370340,0.06381482,11.31068170,0.57429844,38.00617573,209.94758316,222.91603157,0.06043700,15.42427250,0.72113502,0.51152364,173.46496028,77.32509613,4.53927813,6.58109664,8.33756478,10.14443107,12.29318685,14.72914559,17.36805373,21.57476960,27.19141541,20.74269707,0.51564790,0.34476733,0.87431590,0.00055737,0.13827367,0.00013365,1.00018394,0.36081527,4.92571247,0.00011815,0.65105176,0.53329663,-inf,1.57522508,0.47279171,0.86992849,-1.54214721,3.33288228,0.00000000,
